[ 2026-07-10 14:37:14,843 ] 17 network_security.logging.logger - INFO - Initiate the data ingestion
[ 2026-07-10 14:37:21,418 ] 69 network_security.logging.logger - INFO - Performed train test split on the dataframe
[ 2026-07-10 14:37:21,418 ] 71 network_security.logging.logger - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2026-07-10 14:37:21,418 ] 79 network_security.logging.logger - INFO - Exporting train and test file path.
[ 2026-07-10 14:37:21,452 ] 88 network_security.logging.logger - INFO - Exported train and test file path.
[ 2026-07-10 14:37:21,452 ] 19 network_security.logging.logger - INFO - Data Initiation Completed
[ 2026-07-10 14:37:21,482 ] 23 network_security.logging.logger - INFO - Initiate the data Validation
[ 2026-07-10 14:37:21,566 ] 32 network_security.logging.logger - INFO - Required number of columns:2
[ 2026-07-10 14:37:21,566 ] 33 network_security.logging.logger - INFO - Data frame has columns:31
[ 2026-07-10 14:37:21,566 ] 32 network_security.logging.logger - INFO - Required number of columns:2
[ 2026-07-10 14:37:21,566 ] 33 network_security.logging.logger - INFO - Data frame has columns:31
[ 2026-07-10 14:37:21,736 ] 25 network_security.logging.logger - INFO - data Validation Completed
[ 2026-07-10 14:37:21,736 ] 28 network_security.logging.logger - INFO - DATA TRANSFORMATION STARTED
[ 2026-07-10 14:37:21,736 ] 63 network_security.logging.logger - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2026-07-10 14:37:21,736 ] 65 network_security.logging.logger - INFO - Starting data transformation
[ 2026-07-10 14:37:21,754 ] 48 network_security.logging.logger - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2026-07-10 14:37:21,757 ] 53 network_security.logging.logger - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2026-07-10 14:37:21,827 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2026-07-10 14:37:21,830 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2026-07-10 14:37:21,830 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2026-07-10 14:37:21,834 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2026-07-10 14:37:21,834 ] 32 network_security.logging.logger - INFO - DATA TRANSFORMATION COMPLETED
[ 2026-07-10 14:37:21,834 ] 33 network_security.logging.logger - INFO - MODEL TRAINING STARTED
[ 2026-07-10 14:40:39,448 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2026-07-10 14:40:39,450 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2026-07-10 14:40:39,450 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2026-07-10 14:40:39,465 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2026-07-10 14:40:39,465 ] 140 network_security.logging.logger - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='Artifacts\\07_10_2026_14_37_01\\model_trainer\\trained_model\\model.pkl', train_metric_artifact=ClassificationMetricArtifact(f1_score=0.9917587939698492, precision_score=0.9893723681572087, recall_score=0.994156760024179), test_metric_artifact=ClassificationMetricArtifact(f1_score=0.9690376569037656, precision_score=0.9682274247491639, recall_score=0.9698492462311558))
[ 2026-07-10 14:40:39,465 ] 38 network_security.logging.logger - INFO - MODEL ARTIFACT CREATED
